world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
depot,20,4,ha_cbs_l1,3.495854616165161,1.0,1.0,0.0,5.0,124.0,449.79999999999995,1.1600000000000001,0.1028834291807967,59.0,20.0,22.799999999999997,0.0,3.0,7.0,125.2,0.005812299999999999,3,0,0,0,0,1,3,1,3.4412835532288457,
depot,20,4,ha_cbs_l16,2.832179546356201,1.0,1.0,0.0,5.0,156.2,583.4,1.1180755788407153,0.04254409477236507,68.4,25.0,67.2,0.0,6.0,7.0,157.4,0.0767963,6,0,0,0,0,0,6,0,3.405368942248611,
depot,20,4,ha_cbs_l2,3.4225003719329834,1.0,1.0,0.0,5.0,121.6,484.00000000000006,1.1160542101528936,0.01562049935181318,67.20000000000003,27.0,46.199999999999996,0.0,5.0,8.0,122.8,0.0305393,5,0,0,0,0,1,5,1,3.1574817984267485,
depot,20,4,ha_cbs_l4,3.3297853469848633,1.0,1.0,0.0,5.0,136.0,504.20000000000005,1.0789518061526198,0.0787718223732322,62.19999999999999,25.0,65.80000000000001,0.0,4.0,5.0,137.2,0.05527420000000001,4,0,0,0,0,0,4,0,2.536119600189899,
depot,20,4,ha_cbs_l8,4.463947534561157,1.0,1.0,0.0,5.0,193.6,655.6,1.1184024320431356,0.06675327707311439,89.40000000000003,36.0,93.80000000000001,0.0,7.0,8.0,194.8,1.111833,7,0,0,0,0,0,7,0,3.503587369563638,
depot,20,4,mapf,5.663054466247559,1.0,1.0,0.0,5.0,101.4,431.0,1.16,0.048259714048054736,56.80000000000001,21.0,10.399999999999991,0.0,186.0,187.0,102.6,0.02376879999999999,,,,,,,,,,0
narrow_corridors,10,0,ha_cbs_l0,1.120642900466919,1.0,1.0,0.0,5.0,88.2,389.20000000000005,1.1643062311952126,0.03710795063056027,70.0,42.0,33.2,0.0,9.0,10.0,89.4,0.0008131,9,0,0,0,0,0,9,0,2.820585499361699,
narrow_corridors,10,0,ha_cbs_l1,1.865877628326416,1.0,1.0,0.0,5.0,89.4,380.6,1.1259307261106253,0.0681835757349232,60.40000000000001,32.0,32.0,0.0,10.0,19.0,90.4,0.004251599999999999,10,0,0,0,0,3,10,3,3.539651159595819,
narrow_corridors,10,0,ha_cbs_l16,3.527231454849243,1.0,1.0,0.0,5.0,85.2,399.2,1.1643062311952126,0.03710795063056027,66.99999999999999,37.0,30.800000000000008,0.0,11.0,19.0,86.2,2.0700018,10,0,1,0,0,2,10,3,3.1330934223456874,
narrow_corridors,10,0,ha_cbs_l2,1.6709349155426025,1.0,1.0,0.0,5.0,89.4,380.6,1.1259307261106253,0.0681835757349232,60.40000000000001,32.0,32.0,0.0,10.0,19.0,90.4,0.011505599999999996,10,0,0,0,0,3,10,3,3.539651159595819,
narrow_corridors,10,0,ha_cbs_l4,1.7181873321533203,1.0,1.0,0.0,5.0,107.6,458.0,1.2838582476270495,0.008246211251235275,85.19999999999999,43.0,38.0,0.0,9.0,12.0,108.6,0.0783742,9,0,0,0,0,1,9,1,3.3475567686364496,
narrow_corridors,10,0,ha_cbs_l8,3.5631420612335205,1.0,1.0,0.0,5.0,85.2,399.2,1.1643062311952126,0.03710795063056027,66.99999999999999,37.0,30.800000000000008,0.0,11.0,19.0,86.2,2.0193426000000003,10,0,1,0,0,2,10,3,3.1330934223456874,
narrow_corridors,10,0,mapf,4.387744188308716,1.0,1.0,0.0,5.0,87.2,400.6,1.0444232858376914,0.016124515496596922,68.40000000000002,46.0,27.999999999999993,0.0,160.0,161.0,88.4,0.0302669,,,,,,,,,,0
narrow_corridors,10,1,ha_cbs_l0,0.8270697593688965,1.0,1.0,0.0,5.0,83.6,368.4,1.5232393114675058,0.02860069929215014,63.599999999999994,45.0,14.40000000000001,0.0,5.0,6.0,84.6,0.0006550000000000001,5,0,0,0,0,0,5,0,3.0364099648935494,
narrow_corridors,10,1,ha_cbs_l1,1.6178572177886963,1.0,1.0,0.0,5.0,84.8,390.59999999999997,1.2804253199620819,0.02789265136196281,63.8,51.0,16.800000000000004,0.0,7.0,14.0,86.0,0.0034046999999999997,7,0,0,0,0,2,7,2,3.3950669698933034,
narrow_corridors,10,1,ha_cbs_l16,3.389054298400879,1.0,1.0,0.0,5.0,92.2,395.8,1.4304719500919962,0.02860069929215014,73.4,54.0,14.40000000000001,0.0,5.0,15.0,93.4,2.039142200000001,4,0,1,0,0,2,4,3,3.551244306936411,
narrow_corridors,10,1,ha_cbs_l2,1.568753719329834,1.0,1.0,0.0,5.0,84.8,390.59999999999997,1.2804253199620819,0.02789265136196281,63.8,51.0,16.800000000000004,0.0,7.0,14.0,86.0,0.0079515,7,0,0,0,0,2,7,2,3.3950669698933034,
narrow_corridors,10,1,ha_cbs_l4,1.4743359088897705,1.0,1.0,0.0,5.0,94.8,421.4,1.3210499612051014,0.04837354648979115,65.20000000000003,60.0,12.599999999999994,0.0,6.0,10.0,95.8,0.0414148,6,0,0,0,0,1,6,1,3.0131529851405126,
narrow_corridors,10,1,ha_cbs_l8,3.3780200481414795,1.0,1.0,0.0,5.0,92.2,395.8,1.4304719500919962,0.02860069929215014,73.4,54.0,14.40000000000001,0.0,5.0,15.0,93.4,2.016419999999999,4,0,1,0,0,2,4,3,3.551244306936411,
narrow_corridors,10,1,mapf,4.099099397659302,1.0,1.0,0.0,5.0,80.6,379.4,1.0916340962062334,0.028999999999999946,58.99999999999999,45.0,2.6000000000000014,0.0,148.0,149.0,81.6,0.020564400000000004,,,,,,,,,,0
narrow_corridors,10,2,ha_cbs_l0,1.4802157878875732,1.0,1.0,0.0,5.0,122.2,452.0,1.1991505326688556,0.039597979746446695,101.19999999999999,83.0,54.80000000000004,0.0,15.0,16.0,123.2,0.0012073000000000001,15,0,0,0,0,0,15,0,3.887779346932705,
narrow_corridors,10,2,ha_cbs_l1,2.8646605014801025,1.0,1.0,0.0,5.0,120.4,443.59999999999997,1.443,0.025495097567963816,98.19999999999999,74.0,46.00000000000001,0.0,13.0,44.0,121.6,0.0057929,12,0,1,0,2,10,13,10,3.517006737745887,
narrow_corridors,10,2,ha_cbs_l16,4.233156681060791,1.0,1.0,0.0,5.0,117.6,456.8,1.1991505326688556,0.018788294228055853,95.2,81.0,48.40000000000001,0.0,17.0,38.0,118.8,2.0263903,15,1,1,0,0,6,13,10,3.163864006562826,
narrow_corridors,10,2,ha_cbs_l2,3.056251049041748,1.0,1.0,0.0,5.0,120.4,443.59999999999997,1.443,0.025495097567963816,98.19999999999999,74.0,46.00000000000001,0.0,13.0,44.0,121.6,0.010707499999999998,12,0,1,0,2,10,13,10,3.517006737745887,
narrow_corridors,10,2,ha_cbs_l4,2.309131383895874,1.0,1.0,0.0,5.0,106.4,421.0,1.299086602194019,0.03436568055487944,76.59999999999998,57.0,40.599999999999994,0.0,12.0,30.0,107.6,0.05155070000000001,12,0,0,0,0,6,12,6,2.9945462437244412,
narrow_corridors,10,2,ha_cbs_l8,4.916142702102661,1.0,1.0,0.0,5.0,120.0,459.2,1.1991505326688556,0.039597979746446695,97.2,80.0,54.80000000000004,0.0,15.0,42.0,121.2,2.017571900000001,14,0,1,0,0,8,13,10,3.580315530869779,
narrow_corridors,10,2,mapf,6.282201290130615,1.0,1.0,0.0,5.0,128.6,434.79999999999995,0.9310128892770498,0.017492855684536183,100.00000000000004,78.0,41.8,0.0,236.0,237.0,129.8,0.030427200000000015,,,,,,,,,,0
narrow_corridors,10,3,ha_cbs_l0,1.2193701267242432,1.0,1.0,0.0,5.0,103.0,405.6,1.3236411900511407,0.05889821729050917,81.40000000000002,45.0,39.00000000000001,0.0,10.0,11.0,104.2,0.0009471999999999999,10,0,0,0,0,0,10,0,3.6190622675045465,
narrow_corridors,10,3,ha_cbs_l1,1.7919962406158447,1.0,1.0,0.0,5.0,101.6,387.59999999999997,1.4060003556187313,0.04729693436154172,72.39999999999998,31.0,37.0,0.0,9.0,15.0,102.8,0.0033253999999999996,9,0,0,0,0,2,9,2,3.9002531423277547,
narrow_corridors,10,3,ha_cbs_l16,3.5664706230163574,1.0,1.0,0.0,5.0,105.2,434.2,1.199303964806254,0.022825424421027158,84.39999999999999,41.0,22.4,0.0,14.0,23.0,106.4,2.0464711,13,1,0,0,0,2,13,3,4.469446613856079,
narrow_corridors,10,3,ha_cbs_l2,1.6058452129364014,1.0,1.0,0.0,5.0,101.6,387.59999999999997,1.4060003556187313,0.04729693436154172,72.39999999999998,31.0,37.0,0.0,9.0,15.0,102.8,0.0062209000000000006,9,0,0,0,0,2,9,2,3.9002531423277547,
narrow_corridors,10,3,ha_cbs_l4,1.971987247467041,1.0,1.0,0.0,5.0,121.8,449.8,1.2004815700376246,0.025495097567964094,101.19999999999999,70.0,40.600000000000016,0.0,11.0,15.0,123.0,0.08618450000000001,11,0,0,0,0,1,11,1,3.1510817999664615,
narrow_corridors,10,3,ha_cbs_l8,3.896700143814087,1.0,1.0,0.0,5.0,118.0,458.20000000000005,1.3090003819709144,0.07621679604916494,95.8,42.0,40.800000000000004,0.0,15.0,20.0,119.2,2.0128767000000005,15,0,0,0,0,1,15,1,4.280652266400361,
narrow_corridors,10,3,mapf,4.427613258361816,1.0,1.0,0.0,5.0,88.4,383.20000000000005,1.1626736429454312,0.021095023109729095,72.39999999999995,41.0,27.39999999999999,0.0,162.0,163.0,89.6,0.028088000000000016,,,,,,,,,,0
narrow_corridors,10,4,ha_cbs_l0,1.6479227542877197,1.0,1.0,0.0,5.0,127.4,409.19999999999993,1.165312833534412,0.03220248437620957,94.4,53.0,39.400000000000006,0.0,13.0,14.0,128.6,0.0010613,13,0,0,0,0,0,13,0,3.4393713499273946,
narrow_corridors,10,4,ha_cbs_l1,2.2001352310180664,1.0,1.0,0.0,5.0,116.4,434.80000000000007,1.161349645886199,0.026832815729997697,96.39999999999999,68.0,50.4,0.0,11.0,25.0,117.6,0.005218299999999999,11,0,0,0,0,5,11,5,3.3286372067683008,
narrow_corridors,10,4,ha_cbs_l16,4.912006139755249,1.0,1.0,0.0,5.0,109.6,418.6,1.3298650307456015,0.025317977802344526,87.2,63.0,41.00000000000002,0.0,13.0,34.0,110.8,3.143716399999998,11,1,1,0,0,6,11,8,3.615643985225286,
narrow_corridors,10,4,ha_cbs_l2,2.311215877532959,1.0,1.0,0.0,5.0,116.8,435.6,1.1475966190260407,0.026832815729997697,95.39999999999999,68.0,47.400000000000006,0.0,12.0,26.0,118.0,0.0140211,12,0,0,0,0,5,12,5,3.394009583999377,
narrow_corridors,10,4,ha_cbs_l4,1.6668171882629395,1.0,1.0,0.0,5.0,84.6,381.40000000000003,1.295003088799405,0.0333016516106936,66.60000000000001,38.0,26.400000000000006,0.0,13.0,16.0,85.8,0.015683900000000004,13,0,0,0,0,1,13,1,3.072993297753095,
narrow_corridors,10,4,ha_cbs_l8,3.053724765777588,1.0,1.0,0.0,5.0,84.6,381.40000000000003,1.295003088799405,0.0333016516106936,66.60000000000001,38.0,26.400000000000006,0.0,13.0,16.0,85.8,1.5008253000000003,13,0,0,0,0,1,13,1,3.072993297753095,
narrow_corridors,10,4,mapf,5.794020891189575,1.0,1.0,0.0,5.0,113.2,438.59999999999997,1.0468013183025702,0.010816653826392379,94.2,87.0,27.799999999999997,0.0,208.0,209.0,114.4,0.03007139999999999,,,,,,,,,,0
narrow_corridors,20,0,ha_cbs_l0,2.522031307220459,1.0,1.0,0.0,5.0,103.0,482.0,1.2274123186606856,0.01581138830084219,95.6,114.0,57.6,0.0,18.0,19.0,104.2,0.0011480999999999998,18,0,0,0,0,0,18,0,3.8729307094165097,
narrow_corridors,20,0,ha_cbs_l1,5.272989511489868,1.0,1.0,0.0,5.0,101.8,453.6,1.3036448902979676,0.04491102314577126,95.4,97.0,49.19999999999999,0.0,9.0,87.0,104.4,0.08471209999999996,9,0,0,0,0,27,9,27,4.1952931335592645,
narrow_corridors,20,0,ha_cbs_l16,11.660110473632812,0.0,0.0,0.0,3.0,nan,nan,1.176602311743437,0.008544003745317538,345.59999999999997,261.0,129.59999999999988,0.0,61.0,123.0,400.0,6.1940481,40,21,0,0,3,17,28,50,4.807755223829867,
narrow_corridors,20,0,ha_cbs_l2,5.444812774658203,1.0,1.0,0.0,5.0,112.4,501.2,1.2699999999999996,0.002236067977499593,96.19999999999999,119.0,58.800000000000004,0.0,15.0,87.0,113.6,0.038411400000000005,15,0,0,0,0,25,15,25,3.0445255110467007,
narrow_corridors,20,0,ha_cbs_l4,5.534172058105469,1.0,1.0,0.0,5.0,112.4,501.2,1.2699999999999996,0.002236067977499593,96.19999999999999,119.0,58.800000000000004,0.0,15.0,87.0,113.6,0.09571870000000005,15,0,0,0,0,25,15,25,3.0445255110467007,
narrow_corridors,20,0,ha_cbs_l8,9.786379337310791,1.0,1.0,0.0,5.0,311.8,916.5999999999999,1.1370707981475918,0.033060550509633,254.00000000000006,203.0,132.19999999999996,0.0,48.0,117.0,313.0,1.709425699999999,29,18,1,0,1,19,25,42,3.0291691122481534,
narrow_corridors,20,0,mapf,5.400292873382568,1.0,1.0,0.0,5.0,98.6,463.99999999999994,1.19300041911141,0.028635642126552528,91.8,112.0,55.20000000000001,0.0,181.0,182.0,99.6,0.0245156,,,,,,,,,,0
narrow_corridors,20,1,ha_cbs_l0,2.8090102672576904,1.0,1.0,0.0,5.0,124.2,510.0,1.2810261511772507,0.015652475842498393,115.8,80.0,44.60000000000002,0.0,17.0,18.0,125.4,0.0011356000000000005,17,0,0,0,0,0,17,0,4.292514758521058,
narrow_corridors,20,1,ha_cbs_l1,5.381071329116821,1.0,1.0,0.0,5.0,106.8,506.59999999999997,1.404,0.0060827625302984625,99.60000000000001,79.0,36.60000000000001,0.0,9.0,92.0,108.0,0.04318660000000002,9,0,0,0,0,28,9,28,3.994194295155285,
narrow_corridors,20,1,ha_cbs_l16,5.648073434829712,1.0,1.0,0.0,5.0,108.2,485.2,1.199735387491759,0.0411096095821893,104.00000000000001,78.0,41.40000000000001,0.0,20.0,81.0,109.2,2.2440805000000017,10,7,3,0,0,16,7,29,3.5755446076482174,
narrow_corridors,20,1,ha_cbs_l2,5.3746867179870605,1.0,1.0,0.0,5.0,106.8,506.59999999999997,1.404,0.0060827625302984625,99.60000000000001,79.0,36.60000000000001,0.0,10.0,91.0,108.0,0.04760450000000001,10,0,0,0,0,27,9,28,3.994194294576323,
narrow_corridors,20,1,ha_cbs_l4,4.417598009109497,1.0,1.0,0.0,5.0,102.4,463.2,1.4526203908798745,0.05474486277268423,97.39999999999999,75.0,24.600000000000016,0.0,9.0,68.0,103.6,0.0437522,9,0,0,0,0,21,9,21,3.4019360300153623,
